timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743755096725,36,Third request,403,Forbidden,Stress test 1-42,text,false,,253,117,10,10,http://localhost:8081/,36,0,0
1743755096728,36,Third request,403,Forbidden,Stress test 1-43,text,false,,253,117,9,9,http://localhost:8081/,36,0,0
1743755096732,38,Third request,403,Forbidden,Stress test 1-44,text,false,,253,117,10,10,http://localhost:8081/,38,0,1
1743755096737,33,Third request,403,Forbidden,Stress test 1-45,text,false,,253,117,10,10,http://localhost:8081/,33,0,0
1743755096742,28,Third request,403,Forbidden,Stress test 1-46,text,false,,253,117,8,8,http://localhost:8081/,28,0,1
1743755096757,24,Third request,403,Forbidden,Stress test 1-50,text,false,,253,117,10,10,http://localhost:8081/,24,0,0
1743755096744,37,Third request,403,Forbidden,Stress test 1-47,text,false,,253,117,10,10,http://localhost:8081/,37,0,1
1743755096753,33,Third request,403,Forbidden,Stress test 1-49,text,false,,253,117,9,9,http://localhost:8081/,33,0,0
1743755096750,36,Third request,403,Forbidden,Stress test 1-48,text,false,,253,117,8,8,http://localhost:8081/,36,0,0
1743755096765,23,Third request,403,Forbidden,Stress test 1-52,text,false,,253,117,8,8,http://localhost:8081/,23,0,1
1743755096768,22,Third request,403,Forbidden,Stress test 1-53,text,false,,253,117,7,7,http://localhost:8081/,22,0,0
1743755096761,30,Third request,403,Forbidden,Stress test 1-51,text,false,,253,117,6,6,http://localhost:8081/,30,0,0
1743755096773,21,Third request,403,Forbidden,Stress test 1-54,text,false,,253,117,6,6,http://localhost:8081/,21,0,0
1743755096776,33,Third request,403,Forbidden,Stress test 1-55,text,false,,253,117,9,9,http://localhost:8081/,33,0,1
1743755096781,31,Third request,403,Forbidden,Stress test 1-56,text,false,,253,117,8,8,http://localhost:8081/,31,0,1
1743755096784,28,Third request,403,Forbidden,Stress test 1-57,text,false,,253,117,7,7,http://localhost:8081/,28,0,1
1743755096789,24,Third request,403,Forbidden,Stress test 1-58,text,false,,253,117,7,7,http://localhost:8081/,24,0,0
1743755096793,23,Third request,403,Forbidden,Stress test 1-59,text,false,,253,117,6,6,http://localhost:8081/,23,0,1
1743755096800,20,Third request,403,Forbidden,Stress test 1-61,text,false,,253,117,7,7,http://localhost:8081/,20,0,1
1743755096797,22,Third request,403,Forbidden,Stress test 1-60,text,false,,253,117,6,6,http://localhost:8081/,22,0,1
1743755096805,19,Third request,403,Forbidden,Stress test 1-62,text,false,,253,117,5,5,http://localhost:8081/,19,0,0
1743755096808,21,Third request,403,Forbidden,Stress test 1-63,text,false,,253,117,6,6,http://localhost:8081/,21,0,0
1743755096815,28,Third request,403,Forbidden,Stress test 1-64,text,false,,253,117,8,8,http://localhost:8081/,28,0,0
1743755096821,53,Third request,403,Forbidden,Stress test 1-66,text,false,,253,117,15,15,http://localhost:8081/,53,0,1
1743755096822,52,Third request,403,Forbidden,Stress test 1-65,text,false,,253,117,15,15,http://localhost:8081/,52,0,0
1743755096826,65,Third request,403,Forbidden,Stress test 1-67,text,false,,253,117,17,17,http://localhost:8081/,65,0,0
1743755096836,55,Third request,403,Forbidden,Stress test 1-69,text,false,,253,117,17,17,http://localhost:8081/,55,0,0
1743755096837,55,Third request,403,Forbidden,Stress test 1-70,text,false,,253,117,17,17,http://localhost:8081/,55,0,1
1743755096828,65,Third request,403,Forbidden,Stress test 1-68,text,false,,253,117,15,15,http://localhost:8081/,65,0,0
1743755096844,304,Third request,403,Forbidden,Stress test 1-72,text,false,,253,117,77,77,http://localhost:8081/,304,0,1
1743755096853,296,Third request,403,Forbidden,Stress test 1-74,text,false,,253,117,77,77,http://localhost:8081/,296,0,0
1743755096860,289,Third request,403,Forbidden,Stress test 1-76,text,false,,253,117,77,77,http://localhost:8081/,289,0,1
1743755096849,299,Third request,403,Forbidden,Stress test 1-73,text,false,,253,117,77,77,http://localhost:8081/,299,0,0
1743755096840,309,Third request,403,Forbidden,Stress test 1-71,text,false,,253,117,77,77,http://localhost:8081/,309,0,0
1743755096857,292,Third request,403,Forbidden,Stress test 1-75,text,false,,253,117,77,77,http://localhost:8081/,292,0,0
1743755096868,650,Third request,403,Forbidden,Stress test 1-78,text,false,,253,117,164,164,http://localhost:8081/,650,0,1
1743755096872,647,Third request,403,Forbidden,Stress test 1-79,text,false,,253,117,164,164,http://localhost:8081/,647,0,1
1743755096889,630,Third request,403,Forbidden,Stress test 1-83,text,false,,253,117,164,164,http://localhost:8081/,630,0,0
1743755096909,610,Third request,403,Forbidden,Stress test 1-88,text,false,,253,117,162,162,http://localhost:8081/,610,0,1
1743755096880,639,Third request,403,Forbidden,Stress test 1-81,text,false,,253,117,162,162,http://localhost:8081/,639,0,0
1743755096865,655,Third request,403,Forbidden,Stress test 1-77,text,false,,253,117,161,161,http://localhost:8081/,655,0,0
1743755096912,608,Third request,403,Forbidden,Stress test 1-89,text,false,,253,117,161,161,http://localhost:8081/,608,0,1
1743755096884,636,Third request,403,Forbidden,Stress test 1-82,text,false,,253,117,161,161,http://localhost:8081/,636,0,1
1743755096952,569,Third request,403,Forbidden,Stress test 1-99,text,false,,253,117,159,159,http://localhost:8081/,569,0,1
1743755096896,625,Third request,403,Forbidden,Stress test 1-85,text,false,,253,117,157,157,http://localhost:8081/,625,0,1
1743755096957,565,Third request,403,Forbidden,Stress test 1-100,text,false,,253,117,154,154,http://localhost:8081/,565,0,0
1743755096877,645,Third request,403,Forbidden,Stress test 1-80,text,false,,253,117,154,154,http://localhost:8081/,645,0,0
1743755096892,632,Third request,403,Forbidden,Stress test 1-84,text,false,,253,117,153,153,http://localhost:8081/,632,0,1
1743755096901,624,Third request,403,Forbidden,Stress test 1-86,text,false,,253,117,152,152,http://localhost:8081/,624,0,0
1743755096933,593,Third request,403,Forbidden,Stress test 1-94,text,false,,253,117,151,151,http://localhost:8081/,593,0,0
1743755096924,603,Third request,403,Forbidden,Stress test 1-92,text,false,,253,117,151,151,http://localhost:8081/,603,0,1
1743755096921,606,Third request,403,Forbidden,Stress test 1-91,text,false,,253,117,151,151,http://localhost:8081/,606,0,1
1743755096905,622,Third request,403,Forbidden,Stress test 1-87,text,false,,253,117,151,151,http://localhost:8081/,622,0,1
1743755096928,600,Third request,403,Forbidden,Stress test 1-93,text,false,,253,117,150,150,http://localhost:8081/,600,0,1
1743755096936,592,Third request,403,Forbidden,Stress test 1-95,text,false,,253,117,148,148,http://localhost:8081/,592,0,1
1743755096917,610,Third request,403,Forbidden,Stress test 1-90,text,false,,253,117,151,151,http://localhost:8081/,610,0,0
1743755096940,589,Third request,403,Forbidden,Stress test 1-96,text,false,,253,117,144,144,http://localhost:8081/,589,0,1
1743755096948,582,Third request,403,Forbidden,Stress test 1-98,text,false,,253,117,144,144,http://localhost:8081/,582,0,1
1743755096945,585,Third request,403,Forbidden,Stress test 1-97,text,false,,253,117,142,142,http://localhost:8081/,585,0,1
1743755097153,431,Third request,403,Forbidden,Stress test 1-149,text,false,,253,117,156,156,http://localhost:8081/,431,0,1
1743755097150,434,Third request,403,Forbidden,Stress test 1-148,text,false,,253,117,156,156,http://localhost:8081/,434,0,0
1743755097157,427,Third request,403,Forbidden,Stress test 1-150,text,false,,253,117,156,156,http://localhost:8081/,427,0,0
1743755097160,425,Third request,403,Forbidden,Stress test 1-151,text,false,,253,117,156,156,http://localhost:8081/,425,0,0
1743755097165,420,Third request,403,Forbidden,Stress test 1-152,text,false,,253,117,154,154,http://localhost:8081/,420,0,1
1743755097170,415,Third request,403,Forbidden,Stress test 1-153,text,false,,253,117,154,154,http://localhost:8081/,415,0,0
1743755096961,624,Third request,403,Forbidden,Stress test 1-101,text,false,,253,117,154,154,http://localhost:8081/,624,0,0
1743755096967,619,Third request,403,Forbidden,Stress test 1-102,text,false,,253,117,152,152,http://localhost:8081/,619,0,0
1743755096970,617,Third request,403,Forbidden,Stress test 1-103,text,false,,253,117,151,151,http://localhost:8081/,616,0,1
1743755096973,614,Third request,403,Forbidden,Stress test 1-104,text,false,,253,117,150,150,http://localhost:8081/,614,0,1
1743755096980,608,Third request,403,Forbidden,Stress test 1-106,text,false,,253,117,149,149,http://localhost:8081/,608,0,1
1743755096984,605,Third request,403,Forbidden,Stress test 1-107,text,false,,253,117,149,149,http://localhost:8081/,605,0,1
1743755096988,602,Third request,403,Forbidden,Stress test 1-108,text,false,,253,117,148,148,http://localhost:8081/,602,0,1
1743755096996,595,Third request,403,Forbidden,Stress test 1-110,text,false,,253,117,147,147,http://localhost:8081/,595,0,0
1743755097000,592,Third request,403,Forbidden,Stress test 1-111,text,false,,253,117,146,146,http://localhost:8081/,592,0,1
1743755097004,588,Third request,403,Forbidden,Stress test 1-112,text,false,,253,117,145,145,http://localhost:8081/,588,0,1
1743755097076,517,Third request,403,Forbidden,Stress test 1-130,text,false,,253,117,145,145,http://localhost:8081/,517,0,1
1743755097009,584,Third request,403,Forbidden,Stress test 1-113,text,false,,253,117,145,145,http://localhost:8081/,584,0,0
1743755096977,611,Third request,403,Forbidden,Stress test 1-105,text,false,,253,117,149,149,http://localhost:8081/,611,0,0
1743755097084,509,Third request,403,Forbidden,Stress test 1-132,text,false,,253,117,144,144,http://localhost:8081/,509,0,1
1743755097012,582,Third request,403,Forbidden,Stress test 1-114,text,false,,253,117,143,143,http://localhost:8081/,582,0,0
1743755097022,572,Third request,403,Forbidden,Stress test 1-116,text,false,,253,117,141,141,http://localhost:8081/,572,0,1
1743755097112,482,Third request,403,Forbidden,Stress test 1-139,text,false,,253,117,141,141,http://localhost:8081/,482,0,1
1743755097120,474,Third request,403,Forbidden,Stress test 1-141,text,false,,253,117,141,141,http://localhost:8081/,474,0,0
1743755097093,501,Third request,403,Forbidden,Stress test 1-134,text,false,,253,117,141,141,http://localhost:8081/,501,0,0
1743755097024,570,Third request,403,Forbidden,Stress test 1-117,text,false,,253,117,140,140,http://localhost:8081/,570,0,2
1743755097104,490,Third request,403,Forbidden,Stress test 1-137,text,false,,253,117,140,140,http://localhost:8081/,490,0,1
1743755097096,498,Third request,403,Forbidden,Stress test 1-135,text,false,,253,117,139,139,http://localhost:8081/,498,0,1
1743755097028,566,Third request,403,Forbidden,Stress test 1-118,text,false,,253,117,139,139,http://localhost:8081/,566,0,1
1743755097069,526,Third request,403,Forbidden,Stress test 1-128,text,false,,253,117,138,138,http://localhost:8081/,526,0,0
1743755097188,407,Third request,403,Forbidden,Stress test 1-158,text,false,,253,117,137,137,http://localhost:8081/,407,0,1
1743755097033,562,Third request,403,Forbidden,Stress test 1-119,text,false,,253,117,137,137,http://localhost:8081/,562,0,0
1743755097137,458,Third request,403,Forbidden,Stress test 1-145,text,false,,253,117,137,137,http://localhost:8081/,458,0,0
1743755097037,558,Third request,403,Forbidden,Stress test 1-120,text,false,,253,117,134,134,http://localhost:8081/,558,0,1
1743755097101,494,Third request,403,Forbidden,Stress test 1-136,text,false,,253,117,134,134,http://localhost:8081/,494,0,1
1743755097042,553,Third request,403,Forbidden,Stress test 1-121,text,false,,253,117,134,134,http://localhost:8081/,553,0,0
1743755097109,486,Third request,403,Forbidden,Stress test 1-138,text,false,,253,117,133,133,http://localhost:8081/,486,0,1
1743755097081,514,Third request,403,Forbidden,Stress test 1-131,text,false,,253,117,132,132,http://localhost:8081/,514,0,0
1743755097045,550,Third request,403,Forbidden,Stress test 1-122,text,false,,253,117,132,132,http://localhost:8081/,550,0,1
1743755097126,469,Third request,403,Forbidden,Stress test 1-142,text,false,,253,117,132,132,http://localhost:8081/,469,0,0
1743755096993,603,Third request,403,Forbidden,Stress test 1-109,text,false,,253,117,132,132,http://localhost:8081/,597,0,0
1743755097133,463,Third request,403,Forbidden,Stress test 1-144,text,false,,253,117,132,132,http://localhost:8081/,463,0,1
1743755097174,422,Third request,403,Forbidden,Stress test 1-154,text,false,,253,117,132,132,http://localhost:8081/,422,0,1
1743755097176,420,Third request,403,Forbidden,Stress test 1-155,text,false,,253,117,130,130,http://localhost:8081/,420,0,0
1743755097049,547,Third request,403,Forbidden,Stress test 1-123,text,false,,253,117,130,130,http://localhost:8081/,547,0,0
1743755097181,415,Third request,403,Forbidden,Stress test 1-156,text,false,,253,117,129,129,http://localhost:8081/,415,0,0
1743755097054,542,Third request,403,Forbidden,Stress test 1-124,text,false,,253,117,129,129,http://localhost:8081/,542,0,1
1743755097201,396,Third request,403,Forbidden,Stress test 1-161,text,false,,253,117,127,127,http://localhost:8081/,396,0,0
1743755097057,540,Third request,403,Forbidden,Stress test 1-125,text,false,,253,117,127,127,http://localhost:8081/,540,0,0
1743755097204,393,Third request,403,Forbidden,Stress test 1-162,text,false,,253,117,125,125,http://localhost:8081/,393,0,1
1743755097060,537,Third request,403,Forbidden,Stress test 1-126,text,false,,253,117,125,125,http://localhost:8081/,537,0,0
1743755097064,533,Third request,403,Forbidden,Stress test 1-127,text,false,,253,117,125,125,http://localhost:8081/,533,0,1
1743755097208,389,Third request,403,Forbidden,Stress test 1-163,text,false,,253,117,124,124,http://localhost:8081/,389,0,1
1743755097213,385,Third request,403,Forbidden,Stress test 1-164,text,false,,253,117,123,123,http://localhost:8081/,384,0,0
1743755097017,580,Third request,403,Forbidden,Stress test 1-115,text,false,,253,117,123,123,http://localhost:8081/,580,0,1
1743755097216,382,Third request,403,Forbidden,Stress test 1-165,text,false,,253,117,124,124,http://localhost:8081/,382,0,0
1743755097140,458,Third request,403,Forbidden,Stress test 1-146,text,false,,253,117,124,124,http://localhost:8081/,458,0,1
1743755097145,453,Third request,403,Forbidden,Stress test 1-147,text,false,,253,117,122,122,http://localhost:8081/,453,0,1
1743755097222,376,Third request,403,Forbidden,Stress test 1-166,text,false,,253,117,122,122,http://localhost:8081/,376,0,1
1743755097241,358,Third request,403,Forbidden,Stress test 1-171,text,false,,253,117,121,121,http://localhost:8081/,358,0,0
1743755097229,370,Third request,403,Forbidden,Stress test 1-168,text,false,,253,117,121,121,http://localhost:8081/,370,0,0
1743755097245,354,Third request,403,Forbidden,Stress test 1-172,text,false,,253,117,121,121,http://localhost:8081/,354,0,0
1743755097185,414,Third request,403,Forbidden,Stress test 1-157,text,false,,253,117,119,119,http://localhost:8081/,414,0,0
1743755097237,362,Third request,403,Forbidden,Stress test 1-170,text,false,,253,117,119,119,http://localhost:8081/,362,0,0
1743755097249,351,Third request,403,Forbidden,Stress test 1-173,text,false,,253,117,118,118,http://localhost:8081/,351,0,0
1743755097072,528,Third request,403,Forbidden,Stress test 1-129,text,false,,253,117,118,118,http://localhost:8081/,528,0,1
1743755097192,408,Third request,403,Forbidden,Stress test 1-159,text,false,,253,117,118,118,http://localhost:8081/,408,0,1
1743755097252,348,Third request,403,Forbidden,Stress test 1-174,text,false,,253,117,117,117,http://localhost:8081/,348,0,0
1743755097197,403,Third request,403,Forbidden,Stress test 1-160,text,false,,253,117,116,116,http://localhost:8081/,403,0,0
1743755097256,344,Third request,403,Forbidden,Stress test 1-175,text,false,,253,117,114,114,http://localhost:8081/,344,0,1
1743755097264,337,Third request,403,Forbidden,Stress test 1-177,text,false,,253,117,114,114,http://localhost:8081/,337,0,1
1743755097272,329,Third request,403,Forbidden,Stress test 1-179,text,false,,253,117,114,114,http://localhost:8081/,329,0,1
1743755097260,341,Third request,403,Forbidden,Stress test 1-176,text,false,,253,117,113,113,http://localhost:8081/,341,0,1
1743755097276,325,Third request,403,Forbidden,Stress test 1-180,text,false,,253,117,113,113,http://localhost:8081/,325,0,0
1743755097268,333,Third request,403,Forbidden,Stress test 1-178,text,false,,253,117,113,113,http://localhost:8081/,333,0,1
1743755097285,317,Third request,403,Forbidden,Stress test 1-182,text,false,,253,117,112,112,http://localhost:8081/,317,0,0
1743755097281,321,Third request,403,Forbidden,Stress test 1-181,text,false,,253,117,110,110,http://localhost:8081/,321,0,1
1743755097289,313,Third request,403,Forbidden,Stress test 1-183,text,false,,253,117,108,108,http://localhost:8081/,313,0,0
1743755097233,369,Third request,403,Forbidden,Stress test 1-169,text,false,,253,117,108,108,http://localhost:8081/,369,0,1
1743755097296,306,Third request,403,Forbidden,Stress test 1-185,text,false,,253,117,108,108,http://localhost:8081/,306,0,0
1743755097300,302,Third request,403,Forbidden,Stress test 1-186,text,false,,253,117,105,105,http://localhost:8081/,302,0,0
1743755097088,514,Third request,403,Forbidden,Stress test 1-133,text,false,,253,117,105,105,http://localhost:8081/,514,0,1
1743755097304,299,Third request,403,Forbidden,Stress test 1-187,text,false,,253,117,103,103,http://localhost:8081/,299,0,0
1743755097308,295,Third request,403,Forbidden,Stress test 1-188,text,false,,253,117,101,101,http://localhost:8081/,295,0,1
1743755097313,291,Third request,403,Forbidden,Stress test 1-189,text,false,,253,117,98,98,http://localhost:8081/,291,0,0
1743755097293,312,Third request,403,Forbidden,Stress test 1-184,text,false,,253,117,96,96,http://localhost:8081/,312,0,0
1743755097117,489,Third request,403,Forbidden,Stress test 1-140,text,false,,253,117,94,94,http://localhost:8081/,489,0,1
1743755097129,478,Third request,403,Forbidden,Stress test 1-143,text,false,,253,117,92,92,http://localhost:8081/,478,0,0
1743755097225,382,Third request,403,Forbidden,Stress test 1-167,text,false,,253,117,89,89,http://localhost:8081/,382,0,1
1743755097342,477,Third request,403,Forbidden,Stress test 1-194,text,false,,253,117,126,126,http://localhost:8081/,477,0,1
1743755097317,502,Third request,403,Forbidden,Stress test 1-190,text,false,,253,117,126,126,http://localhost:8081/,502,0,0
1743755097329,490,Third request,403,Forbidden,Stress test 1-193,text,false,,253,117,126,126,http://localhost:8081/,490,0,0
1743755097342,477,Third request,403,Forbidden,Stress test 1-196,text,false,,253,117,124,124,http://localhost:8081/,477,0,0
1743755097343,477,Third request,403,Forbidden,Stress test 1-191,text,false,,253,117,122,122,http://localhost:8081/,477,0,1
1743755097343,478,Third request,403,Forbidden,Stress test 1-192,text,false,,253,117,122,122,http://localhost:8081/,478,0,1
1743755097346,475,Third request,403,Forbidden,Stress test 1-197,text,false,,253,117,120,120,http://localhost:8081/,475,0,1
1743755097345,476,Third request,403,Forbidden,Stress test 1-195,text,false,,253,117,120,120,http://localhost:8081/,476,0,0
1743755097348,473,Third request,403,Forbidden,Stress test 1-198,text,false,,253,117,120,120,http://localhost:8081/,473,0,1
1743755097353,469,Third request,403,Forbidden,Stress test 1-199,text,false,,253,117,120,120,http://localhost:8081/,469,0,0
1743755097356,466,Third request,403,Forbidden,Stress test 1-200,text,false,,253,117,118,118,http://localhost:8081/,466,0,1
1743755097372,450,Third request,403,Forbidden,Stress test 1-204,text,false,,253,117,118,118,http://localhost:8081/,450,0,1
1743755097392,430,Third request,403,Forbidden,Stress test 1-209,text,false,,253,117,118,118,http://localhost:8081/,430,0,1
1743755097408,415,Third request,403,Forbidden,Stress test 1-212,text,false,,253,117,115,115,http://localhost:8081/,415,0,1
1743755097360,463,Third request,403,Forbidden,Stress test 1-201,text,false,,253,117,114,114,http://localhost:8081/,463,0,1
1743755097364,460,Third request,403,Forbidden,Stress test 1-202,text,false,,253,117,115,115,http://localhost:8081/,460,0,1
1743755097397,428,Third request,403,Forbidden,Stress test 1-210,text,false,,253,117,114,114,http://localhost:8081/,428,0,1
1743755097462,363,Third request,403,Forbidden,Stress test 1-226,text,false,,253,117,114,114,http://localhost:8081/,363,0,0
1743755097369,456,Third request,403,Forbidden,Stress test 1-203,text,false,,253,117,114,114,http://localhost:8081/,456,0,0
1743755097451,375,Third request,403,Forbidden,Stress test 1-220,text,false,,253,117,114,114,http://localhost:8081/,375,0,0
1743755097413,413,Third request,403,Forbidden,Stress test 1-214,text,false,,253,117,112,112,http://localhost:8081/,413,0,1
1743755097380,446,Third request,403,Forbidden,Stress test 1-206,text,false,,253,117,112,112,http://localhost:8081/,446,0,1
1743755097453,373,Third request,403,Forbidden,Stress test 1-224,text,false,,253,117,112,112,http://localhost:8081/,373,0,1
1743755097412,414,Third request,403,Forbidden,Stress test 1-213,text,false,,253,117,112,112,http://localhost:8081/,414,0,0
1743755097504,322,Third request,403,Forbidden,Stress test 1-237,text,false,,253,117,112,112,http://localhost:8081/,322,0,1
1743755097376,450,Third request,403,Forbidden,Stress test 1-205,text,false,,253,117,110,110,http://localhost:8081/,450,0,0
1743755097434,392,Third request,403,Forbidden,Stress test 1-219,text,false,,253,117,109,109,http://localhost:8081/,392,0,2
1743755097465,360,Third request,403,Forbidden,Stress test 1-227,text,false,,253,117,114,114,http://localhost:8081/,360,0,0
1743755097386,441,Third request,403,Forbidden,Stress test 1-207,text,false,,253,117,106,106,http://localhost:8081/,441,0,1
1743755097472,355,Third request,403,Forbidden,Stress test 1-229,text,false,,253,117,106,106,http://localhost:8081/,355,0,1
1743755097468,359,Third request,403,Forbidden,Stress test 1-228,text,false,,253,117,106,106,http://localhost:8081/,359,0,1
1743755097389,438,Third request,403,Forbidden,Stress test 1-208,text,false,,253,117,104,104,http://localhost:8081/,438,0,0
1743755097477,350,Third request,403,Forbidden,Stress test 1-230,text,false,,253,117,104,104,http://localhost:8081/,350,0,0
1743755097480,347,Third request,403,Forbidden,Stress test 1-231,text,false,,253,117,104,104,http://localhost:8081/,347,0,0
1743755097417,411,Third request,403,Forbidden,Stress test 1-215,text,false,,253,117,103,103,http://localhost:8081/,411,0,0
1743755097421,407,Third request,403,Forbidden,Stress test 1-216,text,false,,253,117,103,103,http://localhost:8081/,407,0,1
1743755097428,400,Third request,403,Forbidden,Stress test 1-218,text,false,,253,117,101,101,http://localhost:8081/,400,0,1
1743755097403,425,Third request,403,Forbidden,Stress test 1-211,text,false,,253,117,103,103,http://localhost:8081/,425,0,1
1743755097453,376,Third request,403,Forbidden,Stress test 1-222,text,false,,253,117,98,98,http://localhost:8081/,376,0,1
1743755097456,373,Third request,403,Forbidden,Stress test 1-225,text,false,,253,117,96,96,http://localhost:8081/,373,0,1
1743755097424,405,Third request,403,Forbidden,Stress test 1-217,text,false,,253,117,96,96,http://localhost:8081/,405,0,1
1743755097517,312,Third request,403,Forbidden,Stress test 1-240,text,false,,253,117,96,96,http://localhost:8081/,312,0,0
1743755097485,344,Third request,403,Forbidden,Stress test 1-232,text,false,,253,117,96,96,http://localhost:8081/,344,0,0
1743755097451,378,Third request,403,Forbidden,Stress test 1-221,text,false,,253,117,96,96,http://localhost:8081/,378,0,0
1743755097453,376,Third request,403,Forbidden,Stress test 1-223,text,false,,253,117,95,95,http://localhost:8081/,376,0,0
1743755097492,338,Third request,403,Forbidden,Stress test 1-234,text,false,,253,117,94,94,http://localhost:8081/,338,0,0
1743755097496,334,Third request,403,Forbidden,Stress test 1-235,text,false,,253,117,94,94,http://localhost:8081/,334,0,1
1743755097501,329,Third request,403,Forbidden,Stress test 1-236,text,false,,253,117,94,94,http://localhost:8081/,329,0,0
1743755097489,341,Third request,403,Forbidden,Stress test 1-233,text,false,,253,117,94,94,http://localhost:8081/,341,0,0
